Q Loss History,Policy Loss History,Reward History,Low Level Q Loss History,Low Level Policy Loss History,Low Level Reward History
0.060007416459484375,3.938043502625078,-51.482377765515196,0.16186379340069834,6.407795597799122,-121.74999931550012
0.04801291813964781,3.3843745226040483,-50.679090991042024,0.22089760497328825,6.938708459958434,-35.019970745256394
0.06462232636113185,3.6419856417924166,-141.24710701244507,0.2478731391893234,6.74904116615653,-50.7896867743208
0.07129893395904219,3.8332370687276125,-22.09294890566663,0.29849772169836797,6.78333127591759,-123.94445747263258
0.14822788249875885,4.005507228896022,-32.5791147226831,0.3059568780299742,6.725552326999605,-131.92295075375557
0.15167381070932606,4.287205073516816,-73.3138049185605,0.3351673591241706,6.975764572620392,-112.44847357808426
0.14217837189062266,4.338594473898411,-35.69612039731723,0.3491264972835779,7.004955498501658,-108.65928805569116
0.20136858694604598,4.520375967491418,-101.48955933664774,0.3481311318464577,7.006418006494641,-43.86071991150333
0.16946592507883906,4.588168214075267,-19.390870479062045,0.39175307482946664,7.161143868230283,-117.29596008899804
0.18473326397361234,4.6838874174281955,-29.150946233535546,0.3873991855070926,7.217096021398902,-127.78289291794405
0.17481535661499947,4.7019543829374015,-32.20790268878389,0.4040387194836512,7.266849650070071,-118.76196251304243
0.21387351701559965,4.691934739705175,-21.638654096756454,0.40972510154824704,7.27349824924022,-40.73249501566131
0.26609452527191024,4.811589828226715,-65.48630656472025,0.41793724906165153,7.322490580379963,-96.1436936463295
0.22089508542558178,4.748067514039576,-16.280281957578595,0.41482369613368064,7.414182653650641,-157.0105058184348
0.22040924831526354,4.8261226853355765,-49.29933655996762,0.4140300520812161,7.552058476023376,-85.30047559748427
0.26403698256763164,4.912964312825352,-19.306472422973407,0.4351911699050106,7.5618283515796065,-152.1531497717417
0.2605406959046377,4.98600548831746,-51.18858756008661,0.438817257352639,7.551453816704452,-81.00783470107835
0.2618636851257179,5.018429099116474,-11.915819065017931,0.45116161153418943,7.665581500157714,-142.16558939159808
0.2909399800846586,5.1859325068071485,-33.77346634426068,0.4415952241397463,7.617024498060346,-123.93429922226935
0.29804538600728847,5.252282747067511,-60.143495304101954,0.4338516356656328,7.673376250080764,-76.77507556067302
0.36644396820338443,5.316618179902434,-30.619567191694955,0.4395794292795472,7.61232653260231,-127.63980859428641
0.3760213266068604,5.436004291288555,-24.027229033306874,0.4400177934439853,7.570551318116486,-129.03976884172874
0.42583719643880613,5.538663216866553,-177.2482279696365,0.42364209931110963,7.440278705209494,-79.22356155758061
0.43351749613066204,5.709430567920208,-148.5462664758408,0.4163724175305106,7.403494509868324,-68.93135253219886
0.46017731074243784,5.831112560816109,-80.24363068567736,0.41164092149119824,7.339795220643282,-127.72372673458031
0.45913063138141297,5.957011467777193,-49.52943494113103,0.414623117481824,7.281489307060838,-61.66184494081796
0.5209594639600255,6.034019198268652,-99.1413986841859,0.3980349768535234,7.224746559746563,-88.8472240582146
0.5883322871814016,6.179714119061828,-31.401695728485493,0.3894980984623544,7.174445672892034,-148.28754316272955
0.6581716660875827,6.318447399884462,-134.76611741920865,0.3956187546136789,7.119334960356355,-110.38549806000049
0.6928888231050223,6.473560060374439,-28.117108886044033,0.38512211438501254,7.025616802275181,-122.93180024332628
0.7421650719770696,6.648753492161632,-95.17579616750174,0.3841911478084512,7.00355479400605,-118.99362887685902
0.8093376818869729,6.74359090719372,-20.631354071585953,0.3955600732588209,6.977182011120021,-112.7060706155252
0.8456530412076972,6.846285857260227,-114.13179282863575,0.403403909644112,6.965605531819165,-92.36204754025356
0.9049015895288903,6.917028544470668,-46.00156158094019,0.40372596867382526,6.930144649930298,-102.5987345487038
0.8636607547232416,6.9015144649893045,-57.78372495830625,0.41147225722670555,6.924058385193348,-58.63829204436399
0.9243299268709961,6.834270253777504,-16.86705558041908,0.4035576095338911,6.933263904415071,-143.42351484139286
0.897985291085206,6.923832987435162,-20.621477496621193,0.410930139652919,6.96466370113194,-115.52557562159649
0.9767678951902781,6.9466617945581675,-46.511197068065634,0.41389558307128027,6.982535540126264,-139.52002937220024
1.0174334318144247,7.014360757544637,-86.18692602896617,0.4080685537774116,6.972719118930399,-114.06995507078936
1.0760747407621238,7.008533208630979,-114.78596613060323,0.413124648242956,6.9607930621132255,-47.77351332616434
1.175160952087026,7.035318085923791,-71.79166479345173,0.4054013393470086,6.89825807325542,-89.31164627202524
1.1269043196807615,7.096552656032145,-31.664514144803103,0.4177074517356232,6.979777175933123,-121.25857246699132
1.2155257385165896,7.16818939242512,-72.81390131638953,0.4193774126470089,6.943849350325763,-66.04085526049938
1.3057141776953358,7.124791617505252,-28.661997495470644,0.4175049861660227,6.961433791555464,-136.13946110999416
1.1949468035600148,7.142318274825811,-82.4239849448073,0.4062667676480487,6.940899413079023,-66.74571902517172
1.1607851677690633,7.104409223422408,-93.45328646555011,0.40555204154225066,6.933016339316964,-133.4214863607563
1.2601751841721125,7.022712022066116,-13.407052175101619,0.41841508529614657,6.933008999563754,-146.09641781097162
1.312161898938939,7.038093811832368,-78.34925899998485,0.4057786691118963,6.897255565971136,-78.88556639899453
1.314942568889819,7.03602930996567,-61.3202085153728,0.4105287524871528,6.9140115194022655,-84.26748817442873
1.2485925916698761,6.96933857165277,-37.8299412183483,0.418686008953955,6.903881123289466,-129.12888913217301
1.1981519765686244,7.051461786031723,-17.592748514807063,0.4293897015741095,6.866606154479086,-145.81318812384725
1.1853759904042818,6.878284816630185,-41.395111194632214,0.4134810883551836,6.873932691290975,-117.7355007040689
1.151696388144046,6.81377977412194,-25.423126543386793,0.4293077073234599,6.849544448778033,-136.25851625158117
1.0526753943995573,6.763101853430271,-48.23094813421415,0.4171457256306894,6.881604907102883,-72.30730643539111
1.080362432549009,6.585416746325791,-116.24459149349252,0.41737960861064494,6.947720040567219,-84.01759128703146
1.0091365491971374,6.545359494164586,-28.79696638331632,0.4215344697586261,6.959913074970245,-114.20426322047253
0.9949791011749767,6.4853944312781096,-24.417914212408974,0.4244010110851377,6.978031071834266,-129.20796832342344
1.0719424741982948,6.496258970350027,-76.29964287777744,0.4279402034590021,6.985900939442217,-110.91528951651134
1.0037225891719572,6.372884286567569,-42.96991097102218,0.43340533156879246,7.033673908561468,-96.44655078842017
0.9421793612418696,6.365677441470325,-25.145880270485538,0.4388732137158513,7.073564154095948,-123.08060610170755
0.8503103349066805,6.28165512252599,-127.63091527333451,0.43734361772658303,7.03807495906949,-61.96079109875695
0.8276662438875064,6.1949702594429255,-125.38004752266752,0.43575498985592276,7.039789485745132,-91.86750513197852
0.8447948402608745,6.199847538024187,-89.33833196207507,0.4321836268645711,7.025473494082689,-121.35993711224747
0.8610722684534267,6.160057921893895,-87.96838035377932,0.4339162526302971,6.985908720642328,-59.533839906709865
0.8658606503740884,6.177416241727769,-127.78030887034636,0.41707547736587003,6.965281240642071,-84.94251241773702
0.8685817244113423,6.163388708606362,-86.65967203768945,0.41874574520625174,6.949358129873872,-76.29696986616456
0.8835481211426668,6.1649150513112545,-73.69757206647,0.41614600468892604,6.895346011966467,-112.08601276942234
0.8716589335817844,6.1581311812624335,-56.546758929932096,0.4301881830324419,6.9125734735280275,-64.42202336595263
0.8366279533365741,6.084199669770896,-46.59339416158889,0.4468573732301593,6.932912701740861,-139.7309235720211
0.8450847211061046,6.077080280520022,-69.66606179702373,0.43234291806584224,6.950396680273116,-76.32632490180004
0.8241206785605755,6.089606825262308,-31.715297065218575,0.4331477283849381,6.961330270394683,-113.89921170289104
0.8108231772202998,6.04578806925565,-104.4784326602515,0.4367187569732778,6.955725087784231,-93.46079319860549
0.8150566146941856,6.0039516650140285,-133.05112534459448,0.444434993842151,6.948400626890361,-52.73191956763446
0.8571060348767787,5.921656616032124,-25.41938682000209,0.44647485919995233,6.969885108061135,-122.89621000558944
0.8532938332064077,6.025198786519468,-47.28870012865782,0.4416870656714309,6.914577858522534,-83.6849022424293
0.7829912083107047,5.928991958498955,-117.9610261047885,0.44444810721324757,6.959762640297413,-49.50249273465533
0.8138974137254991,5.92040338460356,-123.28422812128493,0.4527452562178951,6.9702691761776805,-69.67884298278199
0.8660815412295051,5.958381201140583,-28.784623893913277,0.4427359406836331,6.937558449804783,-138.73463595708628
0.8119093512068503,5.9083644431084394,-28.65927391310287,0.44408885104348883,6.986038386821747,-133.24794430384736
0.8670917279087007,5.954364495351911,-28.33274453071344,0.4540534215630032,6.960079921409488,-130.47759510649246
0.8973511388176121,5.925759873352945,-32.77426353385274,0.44887983467197046,6.9270499888807535,-125.33070193465173
0.9133289629826322,5.953655592165887,-95.47396351264733,0.4494008047040552,6.9628456979990005,-119.2343185240361
0.9011350573273376,5.95215305685997,-76.78182734967267,0.44581991294398904,6.954505930654705,-73.67823345227953
0.8785473436000757,5.9069251306355,-103.7049808916223,0.44896047934889793,6.939702183008194,-132.84366756434295
0.8953777341521345,5.862450283952057,-61.38499646482339,0.4590920736081898,6.932186882942915,-90.48555683865149
0.819264218036551,5.840243588201702,-121.92158026099317,0.4526138197397813,6.913605022244155,-113.20008513223921
0.8115481081185862,5.790244889445603,-34.46275253194692,0.45869016082724556,6.932620597071946,-135.60852538227317
0.8424603333114646,5.720240636728704,-128.86337544245012,0.4721970340469852,6.941632526926696,-57.590191436610965
0.8042145942163188,5.6813919031992555,-99.44202999244175,0.4690859377733432,6.948516553267837,-38.73546550799344
0.8004362498177215,5.6213124468922615,-29.837268523521324,0.4660670538432896,6.968571509234607,-145.83509190170284
0.7499935239320621,5.534698272123933,-83.4789135169878,0.4504774474189617,6.996709280647337,-107.66654232360612
0.7291043109726161,5.522829319350421,-115.83441307357084,0.4620907918433659,6.98919693659991,-47.74051234563755
0.7198849635315128,5.465345141477883,-66.62692453439914,0.46320411801571026,6.983707370236516,-96.87030937741129
0.6992501678469125,5.4683476611971855,-95.53930447231218,0.4704097830108367,6.941801666282117,-57.577207291695785
0.7115741816814989,5.424303253181279,-103.88652338124261,0.47738829656736925,6.941713618114591,-49.83544302112563
0.6992236568476073,5.373908272013068,-29.486488482186505,0.46877833880716935,6.9333061603829265,-131.21293945288414
0.7234025805082638,5.3744436809793115,-38.860971166534824,0.4620471210218966,6.945514826104045,-159.52455549568919
0.7239399333193433,5.3423815835267305,-83.25780013549269,0.46676094841677696,6.9327676789835095,-158.63089796343507
0.6654911497025751,5.273024840280414,-31.75070480606273,0.47179633320774883,6.92819257825613,-150.26525685931995
0.7152263442694675,5.282388258725405,-68.73554515547747,0.46023324568523094,6.912953976541758,-71.80544364211462
0.7508216938585974,5.223310706205666,-46.96556766315189,0.4656630276585929,6.884905159473419,-135.53466430419792
0.7220668804075103,5.215305315330625,-26.0373536064966,0.47002388327382505,6.9219568921253085,-134.41054922100915
0.6612507899699267,5.200407009571791,-48.3007625504376,0.47439174517057836,6.928180163726211,-72.85391918081689
0.7040278021595441,5.213242034427822,-93.14205081712895,0.47293165541486815,6.8737207520753145,-151.50561371414057
0.6989917783939745,5.204931418411434,-25.80862597562148,0.4663956176955253,6.874133692122996,-141.73051558044875
0.6808639634400606,5.176908719353378,-129.31207579853236,0.4603174881776795,6.9070683447644114,-52.4005186658661
0.749013636901509,5.2006241087801754,-21.747593254801824,0.46285840758355334,6.90302465390414,-39.41504235461582
0.7017364386992995,5.164185763802379,-120.68691883783153,0.4481664983322844,6.879637309350073,-46.041830749831824
0.6894995501206722,5.112896451726556,-110.27529547627337,0.4663751249318011,6.898075916804373,-82.30431410271498
0.6515899540390819,5.070376365445554,-24.61505939923956,0.47166668326826766,6.896897076629102,-34.68531415963534
0.7249344252049923,5.132736453786492,-22.968323282785335,0.46455863380106166,6.892574734985828,-150.5017608081011
0.734570947883185,5.151403531432152,-59.945756748700525,0.454806727997493,6.8845620369538665,-88.76627770449802
0.7467043392534833,5.228511121124029,-63.782146469912185,0.45792895078193396,6.875882437452674,-112.00948497734812
0.7194742915744428,5.156565688084811,-69.42769866102869,0.4665276760933921,6.880630941130221,-35.135859487943385
0.7310265369887929,5.1760012386366725,-26.30743310697995,0.46739755844464526,6.879678815603256,-35.18592004223794
0.6956142407434527,5.193765157833695,-51.233567267452884,0.4699401232646778,6.912152541801333,-104.96958461382562
0.755295432638377,5.206594206392765,-85.22056361080575,0.46138042834354565,6.888072090223432,-91.14423477970205
0.6938489099557046,5.149186236783862,-41.49190118707605,0.47936336969723925,6.917780348099768,-69.36404649393221
0.7682259397115558,5.146195754408836,-24.671790131518765,0.45731375919422135,6.889717066660523,-124.01186715753697
0.7105445870547555,5.1561640333384275,-22.212190769695773,0.4588579473202117,6.899000524543226,-46.07506661076077
0.7104086183535401,5.129780469927937,-52.49097257981636,0.4653633631533012,6.91190327424556,-106.04449778272415
0.6643191606272012,5.140124651603401,-24.464152033657683,0.46577665669610724,6.901722463779151,-148.52477058021074
0.6987563658331055,5.156241883058101,-35.245333541565394,0.4590566104161553,6.9253925094380975,-125.40017276090657
0.7208126763580367,5.191586076747626,-81.45005903614732,0.4721042061573826,6.91377245914191,-87.19405873898442
0.6971422276110388,5.177016681060195,-28.80386452514294,0.4719154792255722,6.912819464690983,-155.92294715987464
0.6931076566397678,5.210939577780664,-28.885762712965438,0.4630567349377088,6.912132209166884,-128.6670596468037
0.7176136145717464,5.268872670829296,-23.152031447195093,0.4565391946816817,6.918716702610254,-130.02119994489124
0.6956827269168571,5.237893214914948,-63.14677635389579,0.4908614318119362,6.91561299469322,-68.5997944885533
0.7410129918134771,5.25894994661212,-103.86570228334355,0.45034676720388234,6.924249602481723,-73.80145768977782
0.7122842081007548,5.3247169917449355,-67.05109404366607,0.4735362619685475,6.901251068338752,-119.59096900837827
0.7181043904274702,5.321522447280586,-30.422587338030365,0.46019252185942605,6.896743003278971,-124.4542476093142
0.6982298922375776,5.322336208075285,-60.0955594462288,0.4874247324769385,6.924932795576751,-79.02941780851069
0.6711920668603852,5.301655592396855,-20.1220441376134,0.4719841131591238,6.90603294223547,-131.4497910050104
0.6868341390509158,5.356737870723009,-32.093449968700256,0.4597138783428818,6.89294243697077,-53.851375349858564
0.7005266390624456,5.328277884982526,-30.570823522635294,0.4733849929179996,6.879242847673595,-114.69069930338927
0.7970184941077605,5.375417722389102,-122.2182923106339,0.46224100299878046,6.877678567543626,-54.71724310218999
0.6387722307990771,5.374029697850347,-108.31902807730917,0.4762789326487109,6.869762332178652,-96.65943138724502
0.6656343563226983,5.410415722988546,-122.35587623623132,0.4659487674944103,6.835660268552601,-118.82324671933051
0.7247215083334595,5.407487168908119,-80.27346187009857,0.4725607004365884,6.894855457358062,-126.7162281040986
0.6815122297557537,5.34272350743413,-50.26903986190825,0.4654509298852645,6.8876186441630125,-54.85532999090399
0.6595849901204929,5.316237206570804,-70.41030123512095,0.46302927506621927,6.875074453651905,-48.3663492112537
0.6423179094563238,5.332909100688994,-41.711279038228454,0.4690743330284022,6.858636248856783,-124.78133854500945
0.7040794599161018,5.365075971931219,-33.01612767440392,0.4700520621263422,6.858865484595299,-126.95606445915568
0.7124911860446446,5.368064034730196,-66.68747414568759,0.4766738674370572,6.867701264098287,-125.18885007132106
0.7152466865081806,5.3900073347613215,-31.550599615767815,0.4567633061669767,6.869593821465969,-128.07200540963228
